St1_Pelvis_X,St1_Pelvis_Y,St1_Pelvis_Z,St2_Pelvis_X,St2_Pelvis_Y,St2_Pelvis_Z,St1_Hip_X,St1_Hip_Y,St1_Hip_Z,St2_Hip_X,St2_Hip_Y,St2_Hip_Z,St1_Knee_X,St1_Knee_Y,St1_Knee_Z,St2_Knee_X,St2_Knee_Y,St2_Knee_Z,St1_Ankle_X,St1_Ankle_Y,St1_Ankle_Z,St2_Ankle_X,St2_Ankle_Y,St2_Ankle_Z
3.628227,-2.995598,-7.618486,6.774558,-1.732651,-8.731588,-11.877689,2.194772,14.438518,-11.129817,2.773156,8.630043,23.942852,-1.939084,-20.561266,20.332273,0.232063,-18.718243,23.397461,-2.698093,2.552565,15.070365,1.369331,11.689769
3.56285,-2.961881,-7.634888,6.764343,-1.723637,-8.766878,-11.916812,2.173356,14.430611,-11.13763,2.764767,8.65407,23.92061,-1.93577,-20.538557,20.511045,0.212314,-18.700943,23.315491,-2.641796,2.557811,15.179011,1.323539,11.62321
3.494259,-2.929053,-7.648714,6.754745,-1.714742,-8.803674,-11.953337,2.151976,14.424413,-11.146754,2.754326,8.681359,23.89945,-1.93349,-20.518654,20.6884,0.193099,-18.679249,23.23111,-2.58351,2.561512,15.2853,1.277655,11.557155
3.422495,-2.897249,-7.659775,6.745774,-1.705858,-8.841812,-11.987145,2.130612,14.419767,-11.157351,2.741826,8.712046,23.879572,-1.932154,-20.501793,20.863876,0.17465,-18.653929,23.144251,-2.523254,2.56385,15.388892,1.232637,11.491914
3.347645,-2.866613,-7.66788,6.737426,-1.696859,-8.88112,-12.018164,2.109232,14.416502,-11.169572,2.727261,8.746172,23.861183,-1.931669,-20.488192,21.037029,0.157186,-18.62569,23.054825,-2.461059,2.565,15.489479,1.189442,11.427774
3.26984,-2.837294,-7.672842,6.729674,-1.687611,-8.921421,-12.046344,2.087791,14.414426,-11.183568,2.710639,8.783677,23.844477,-1.93194,-20.478037,21.207401,0.140903,-18.595152,22.962696,-2.396966,2.565135,15.586765,1.149008,11.365009
3.189259,-2.809448,-7.674472,6.722477,-1.677965,-8.962528,-12.071671,2.066237,14.413341,-11.199482,2.691978,8.824394,23.829645,-1.932869,-20.471497,21.374525,0.125969,-18.562826,22.867729,-2.331036,2.56442,15.680463,1.112237,11.303885
3.106114,-2.783231,-7.672592,6.715775,-1.667771,-9.004259,-12.094173,2.044504,14.41304,-11.217458,2.671303,8.868063,23.816866,-1.934352,-20.468716,21.537958,0.112517,-18.529114,22.769739,-2.263335,2.563014,15.77031,1.079964,11.24464
3.020654,-2.7588,-7.66703,6.709486,-1.656874,-9.046434,-12.113903,2.02251,14.413321,-11.237628,2.648651,8.914324,23.806314,-1.936281,-20.469826,21.697279,0.100631,-18.494305,22.66853,-2.193944,2.56107,15.856061,1.052948,11.187495
2.933172,-2.736319,-7.657633,6.703515,-1.645123,-9.088875,-12.130945,2.000167,14.41398,-11.260118,2.624074,8.962739,23.798166,-1.938545,-20.474941,21.852062,0.090353,-18.458561,22.563894,-2.122957,2.558741,15.937466,1.031858,11.132652
2.84398,-2.715941,-7.644259,6.697747,-1.632375,-9.131406,-12.145411,1.977376,14.414817,-11.285048,2.597632,9.012798,23.792582,-1.941027,-20.484159,22.001923,0.081667,-18.421936,22.455601,-2.050475,2.556177,16.014301,1.017256,11.08028
2.753416,-2.697819,-7.626791,6.692053,-1.618503,-9.173862,-12.157438,1.954024,14.415644,-11.312525,2.569396,9.063942,23.789722,-1.943605,-20.497564,22.146503,0.074506,-18.38439,22.343412,-1.976604,2.553531,16.086344,1.009593,11.030527
